algorithm,alpha,lr,rho,mean_final_F,std_final_F,mean_gap,mean_dist,mean_gradnorm,mean_sharpness_gap,divergence_rate,mean_wall_time_s,n_seeds
fsam,1.6,0.003,0.1,1.2905530214309693,0.018089017394940815,1.2874657322652638,96.30083312988282,0.018720399215817397,1.1491775512695313e-05,0.0,3.0705801486968993,5
fsam,1.6,0.01,0.01,1.417184591293335,0.02455955391108479,,,,,1.0,0.5768071174621582,5
fsam,1.6,0.01,0.02,1.417184591293335,0.02455955391108477,,,,,1.0,0.5761525154113769,5
fsam,1.6,0.01,0.05,1.417184591293335,0.024559553911084803,,,,,1.0,0.5735718250274658,5
fsam,1.6,0.01,0.1,1.417184591293335,0.02455955391108477,,,,,1.0,0.5602238655090332,5
fsam,1.6,0.03,0.01,1.5450107097625732,0.12498280905820892,,,,,1.0,0.10847907066345212,5
fsam,1.6,0.03,0.02,1.545010757446289,0.12498280787420227,,,,,1.0,0.10954265594482418,5
fsam,1.6,0.03,0.05,1.5450107097625732,0.12498280905820892,,,,,1.0,0.09011316299438474,5
fsam,1.6,0.03,0.1,1.5450107097625732,0.12498279028644055,,,,,1.0,0.10825381278991694,5
fsam,1.6,0.1,0.01,2.4116641998291017,0.030982382708469557,,,,,1.0,0.02989063262939448,5
fsam,1.6,0.1,0.02,2.4116642475128174,0.03098235387961065,,,,,1.0,0.027507305145263623,5
fsam,1.6,0.1,0.05,2.4116642475128174,0.03098235387961065,,,,,1.0,0.027355718612670842,5
fsam,1.6,0.1,0.1,2.411664295196533,0.030982325051091827,,,,,1.0,0.03037395477294918,5
fsam,2.0,0.003,0.01,0.37283425331115716,0.014709974579299538,0.3697469641454518,36.08006210327149,0.012847004272043619,5.483627319335937e-07,0.0,3.0850803375244142,5
fsam,2.0,0.003,0.02,0.37283425331115716,0.014709974579299538,0.3697469641454518,36.08006210327149,0.01284700445830814,1.1265277862548827e-06,0.0,2.984183740615845,5
fsam,2.0,0.003,0.05,0.37283424139022825,0.014709988042990509,0.3697469522245228,36.08006210327149,0.01284700445830814,3.2186508178710938e-06,0.0,2.908969211578369,5
fsam,2.0,0.003,0.1,0.3728342533111572,0.014709983795763755,0.3697469641454518,36.08006210327149,0.01284700445830814,7.3611736297607405e-06,0.0,3.0434238433837892,5
fsam,2.0,0.01,0.01,1.3905849695205688,0.003921182366302048,,,,,1.0,2.481433963775635,5
fsam,2.0,0.01,0.02,1.3905850172042846,0.003921179963687662,,,,,1.0,2.412711763381958,5
fsam,2.0,0.01,0.05,1.3905850172042846,0.0039211874928046075,,,,,1.0,2.5160292625427245,5
fsam,2.0,0.01,0.1,1.3905849695205688,0.003921216091357406,,,,,1.0,2.3551522731781005,5
fsam,2.0,0.03,0.01,1.4441445589065551,0.01049788015732431,,,,,1.0,0.3576666831970215,5
fsam,2.0,0.03,0.02,1.4441445827484132,0.010497857004427893,,,,,1.0,0.34960250854492186,5
fsam,2.0,0.03,0.05,1.4441445589065551,0.010497823734101882,,,,,1.0,0.3450882911682129,5
fsam,2.0,0.03,0.1,1.4441445589065551,0.010497880157324287,,,,,1.0,0.346403694152832,5
fsam,2.0,0.1,0.01,1.9790084838867188,0.05403326539979859,,,,,1.0,0.05363988876342766,5
fsam,2.0,0.1,0.02,1.9790084838867188,0.05403326980639619,,,,,1.0,0.053919649124145444,5
fsam,2.0,0.1,0.05,1.9790084838867188,0.054033239058239015,,,,,1.0,0.05976910591125484,5
fsam,2.0,0.1,0.1,1.9790084600448608,0.05403327465390313,,,,,1.0,0.05981216430664058,5
muon_sam,1.2,0.005,0.01,0.09769216477870937,0.0005351751271988579,0.09460487561300393,10.756190299987793,0.01015409957617516,0.00062999278306956,0.0,7.806133890151978,5
muon_sam,1.2,0.005,0.02,0.0976919665932655,0.0005354885782914804,0.09460467742756005,10.756163215637207,0.01015405934303992,0.00126124173402782,0.0,7.9505946159362795,5
muon_sam,1.2,0.005,0.05,0.09769114106893537,0.0005350506458279518,0.09460385190322992,10.756093597412109,0.010153886303305559,0.0031615331768989003,0.0,8.078424072265625,5
muon_sam,1.2,0.005,0.1,0.09769183695316311,0.0005352213357175211,0.09460454778745768,10.756136322021485,0.010153904929757079,0.0063519731163978205,0.0,7.681912517547607,5
muon_sam,1.2,0.01,0.01,0.157887989282608,0.0008345049310513805,0.15480070011690256,16.66728515625,0.01088739838451144,0.0006791085004806,0.0,6.894485712051392,5
muon_sam,1.2,0.01,0.02,0.15788776874542232,0.0008349368958636698,0.15480047957971688,16.66725082397461,0.0108874719589948,0.00135916769504542,0.0,7.001577615737915,5
muon_sam,1.2,0.01,0.05,0.1578881978988647,0.0008356212517427341,0.15480090873315927,16.66729316711426,0.01088741738349194,0.0034047544002532596,0.0,6.953184604644775,5
muon_sam,1.2,0.01,0.1,0.15788777172565455,0.0008353964193675013,0.1548004825599491,16.667269134521483,0.01088726241141554,0.006833171844482381,0.0,7.86131591796875,5
muon_sam,1.2,0.02,0.01,0.31163413524627687,0.0016246028457462495,0.30854684608057137,30.437635040283205,0.0123364837840199,0.00077442526817318,0.0,7.526726770401001,5
muon_sam,1.2,0.02,0.02,0.31163405179977416,0.0016242529290580081,0.30854676263406866,30.437623596191408,0.01233640145510432,0.0015496373176574,0.0,7.292254877090454,5
muon_sam,1.2,0.02,0.05,0.3116297245025635,0.0016270133072819807,0.30854243533685805,30.437280654907227,0.01233666576445098,0.00387969017028804,0.0,7.288850975036621,5
muon_sam,1.2,0.02,0.1,0.31163429021835326,0.001625782824834202,0.30854700105264776,30.437634658813476,0.01233664322644468,0.00777716040611264,0.0,7.400658750534058,5
muon_sam,1.2,0.05,0.01,0.9219901084899902,0.005193718820098743,0.9189028193242847,73.94383239746094,0.01662287488579746,0.0010564804077148001,0.0,7.099756813049316,5
muon_sam,1.2,0.05,0.02,0.921995997428894,0.005189176695409331,0.9189087082631886,73.944140625,0.0166229393333196,0.0021137356758117,0.0,7.28578405380249,5
muon_sam,1.2,0.05,0.05,0.9219885349273682,0.005179329791598631,0.9189012457616628,73.9437026977539,0.01662290096282956,0.00528849363327022,0.0,7.239070081710816,5
muon_sam,1.2,0.05,0.1,0.9219891905784607,0.005182824347122812,0.9189019014127553,73.94373779296875,0.016622655093669843,0.010590589046478218,0.0,7.619599771499634,5
muon_sam,1.6,0.005,0.01,0.09332644641399379,0.0003538731839888469,0.09023915724828833,10.316648292541503,0.01008519586175674,0.00062417536973946,0.0,7.5080067157745365,5
muon_sam,1.6,0.005,0.02,0.09332696944475169,0.00035438913080192017,0.09023968027904623,10.316703414916992,0.010085033811628761,0.00124970972537988,0.0,7.281877422332764,5
muon_sam,1.6,0.005,0.05,0.09332591742277142,0.00035362691270348994,0.09023862825706595,10.31660499572754,0.010085413046181161,0.0031342133879660996,0.0,7.21789402961731,5
muon_sam,1.6,0.005,0.1,0.09332654774188989,0.00035559986509305314,0.09023925857618445,10.316656112670898,0.01008470635861152,0.00629693269729608,0.0,7.1554388999938965,5
muon_sam,1.6,0.01,0.01,0.14577888250350948,0.0004047632708275664,0.142691593337804,15.504158782958985,0.010760975629091219,0.00066891014575952,0.0,7.5425004959106445,5
muon_sam,1.6,0.01,0.02,0.14577964842319485,0.0004015215737688413,0.1426923592574894,15.5041934967041,0.01076112929731602,0.0013392090797423799,0.0,6.986772584915161,5
muon_sam,1.6,0.01,0.05,0.1457816362380981,0.0004061564889529199,0.14269434707239265,15.504356193542481,0.01076136156916616,0.0033550113439559403,0.0,7.3667374610900875,5
muon_sam,1.6,0.01,0.1,0.14578174948692318,0.0004073777371612132,0.14269446032121774,15.504356002807617,0.0107615685090422,0.00673399865627284,0.0,7.4189074516296385,5
muon_sam,1.6,0.02,0.01,0.2814231991767883,0.0007301362338231447,0.2783359100110828,27.85749740600586,0.01208185907453294,0.00075688362121576,0.0,7.436158323287964,5
muon_sam,1.6,0.02,0.02,0.2814170658588409,0.0007260607764479706,0.2783297766931355,27.856940841674806,0.0120820170268416,0.0015145480632781602,0.0,7.347594976425171,5
muon_sam,1.6,0.02,0.05,0.2814209222793579,0.0007301452899151578,0.27833363311365245,27.857197189331053,0.01208194922655816,0.0037915825843810396,0.0,7.2838935375213625,5
muon_sam,1.6,0.02,0.1,0.2814144611358642,0.0007191670332214606,0.2783271719701588,27.85670051574707,0.01208164207637306,0.00760205984115596,0.0,7.234709787368774,5
muon_sam,1.6,0.05,0.01,0.8162083148956298,0.002751440220697593,0.8131210257299244,67.26119232177734,0.015972265601158102,0.00101320743560788,0.0,7.118836736679077,5
muon_sam,1.6,0.05,0.02,0.8161942481994628,0.002743410812244794,0.8131069590337574,67.26011352539062,0.01597231514751906,0.00202692747116084,0.0,7.068820667266846,5
muon_sam,1.6,0.05,0.05,0.816202986240387,0.0027366127471854045,0.8131156970746816,67.26094665527344,0.01597208715975282,0.0050714969635009405,0.0,7.046986770629883,5
muon_sam,1.6,0.05,0.1,0.8162059783935547,0.0027558350373816025,0.8131186892278492,67.2610870361328,0.01597230471670624,0.01015779972076412,0.0,7.006232500076294,5
muon_sam,2.0,0.005,0.01,0.08963587880134578,0.00039057728865773565,0.08654858963564034,9.94077663421631,0.010036440566182081,0.00062179565429682,0.0,7.0420849323272705,5
muon_sam,2.0,0.005,0.02,0.0896369338035583,0.00039123382609011775,0.08654964463785289,9.940857696533204,0.010036014579236441,0.0012451395392417601,0.0,7.644356918334961,5
muon_sam,2.0,0.005,0.05,0.089635694026947,0.00039280865367900857,0.08654840486124153,9.940741539001465,0.01003617327660318,0.00312200635671612,0.0,7.763482904434204,5
muon_sam,2.0,0.005,0.1,0.0896364957094192,0.0003909046577818284,0.08654920654371379,9.940776443481445,0.01003606021404262,0.006272777915000879,0.0,7.835002470016479,5
muon_sam,2.0,0.01,0.01,0.13535429835319515,0.00045863435409104715,0.13226700918748974,14.492636489868165,0.010638005100190601,0.00066064894199368,0.0,7.814977979660034,5
muon_sam,2.0,0.01,0.02,0.13535310924053187,0.0004604978675278646,0.13226582007482646,14.492398643493653,0.01063779033720488,0.00132279992103572,0.0,7.9410137176513675,5
muon_sam,2.0,0.01,0.05,0.1353530585765838,0.00046095246750302396,0.1322657694108784,14.492446136474609,0.01063792761415236,0.00331322550773614,0.0,7.90189299583435,5
muon_sam,2.0,0.01,0.1,0.1353512585163116,0.00046062310422182985,0.13226396935060616,14.492400360107421,0.01063797120004888,0.00665194988250728,0.0,7.869909620285034,5
muon_sam,2.0,0.02,0.01,0.2554413199424744,0.0007518176792073478,0.25235403077676893,25.58791313171387,0.01185215227305886,0.00074036121368404,0.0,7.0189391613006595,5
muon_sam,2.0,0.02,0.02,0.2554482996463775,0.0007397289147879365,0.2523610104806721,25.588558959960938,0.011851887404918621,0.00148115754127496,0.0,7.008329200744629,5
muon_sam,2.0,0.02,0.05,0.2554414689540863,0.0007550440440725397,0.2523541797883808,25.588021087646485,0.0118518421426415,0.0037087261676787995,0.0,7.239306116104126,5
muon_sam,2.0,0.02,0.1,0.25544646978378294,0.0007532380964505913,0.2523591806180775,25.588272094726562,0.01185227558016772,0.0074389278888702,0.0,7.301997518539428,5
muon_sam,2.0,0.05,0.01,0.7266062498092651,0.0026606957512477773,0.7235189606435597,61.3716926574707,0.01540162283927198,0.0009756922721862401,0.0,7.031986474990845,5
muon_sam,2.0,0.05,0.02,0.7266111731529236,0.0026473108107821584,0.7235238839872181,61.37197494506836,0.015401655621826599,0.0019524335861205403,0.0,7.334874200820923,5
muon_sam,2.0,0.05,0.05,0.7266123771667481,0.002655818070277365,0.7235250880010426,61.372004699707034,0.015401415154337822,0.00488523244857782,0.0,7.1048942565917965,5
muon_sam,2.0,0.05,0.1,0.7266094446182251,0.0026721577641347196,0.7235221554525196,61.37172164916992,0.01540142800658934,0.0097833156585693,0.0,7.147544574737549,5
